SENT	1910E-GRINE-FELDER,63.3
1	ershter	ADJ	ערשטער	er$ter	_
3	glaykh	ADJ	גלײַך	glYaX	_
4	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1272
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	to	ADV	טאָ	tAo	_
4	vos	WPRO	װאָס	VAos	_
5	zol	MDF	זאָל	zAol	_
6	ikh	PRO	איך	AyX	_
7	ton	VB	טאָן	tAoN	_
8	,	PUNC	,	,	_
9	az	C	אַז	Aaz	_
10	mayn	PRO$	מײַן	mYaN	_
11	tokhter	N	טאָכטער	tAoxter	_
12	hot	HVF	האָט	hAot	_
13	zikh	PRO	זיך	zyX	_
14-15	ayngekliapet	RP~VBN	אײַנגעקליִאַפּעט	AYangeklyiAapet	_
14	ayn	RP	אײַנ	AYan	_
15	gekliapet	VBN	געקליִאַפּעט	geklyiAapet	_
16	in	P	אין	AyN	_
17	zayn	PRO$	זײַן	zYaN	_
18	zun	N	זון	zvN	_
19	,	PUNC	,	,	_
20	dem	D	דעם	deM	_
21	burile	N	בורילע	bvryle	_
22	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1273
1-2	kh'hob	PRO~HVF	כ'האָב	x'hAob	_
1	kh'	PRO	כ'	x'	_
2	hob	HVF	האָב	hAob	_
3	zi	PRO	זי	zy	_
4	geshlogn	VBN	געשלאָגן	ge$lAogN	_
5	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,96.1274
1	entfert	VBF	ענטפֿערט	entfert	_
2	zi	PRO	זי	zy	_
3	antkegn	ADV	אַנטקעגן	AantkegN	_
4	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1275
1	dos	D	דאָס	dAos	_
2	bin	BEF	בין	byN	_
3	ikh	PRO	איך	AyX	_
4	gekumen	VBN	געקומען	gekvmeN	_
5	iber	RP	איבער	Ayber	_
6	shmuesn	VB	שמועסן	$mvesN	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1276
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	:	PUNC	:	:	_
4	er	PRO	ער	er	_
5	iz	VBF	איז	Ayz	_
6	an	D	אַן	AaN	_
7	erlekher	ADJ	ערלעכער	erlexer	_
8	bokher	N	בחור	bHvr	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1277
1	vet	MDF	װעט	Vet	_
2	zayn	VB	זײַן	zYaN	_
3	a	D	אַ	Aa	_
4	frumer	ADJ	פֿרומער	frvmer	_
5	yid	N	ייִד	yyid	_
6	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1278
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	kha-kha	INTJ	כאַ-כאַ	xAa-xAa	_
4	,	PUNC	,	,	_
5	ikh	PRO	איך	AyX	_
6	hob	HVF	האָב	hAob	_
7	take	ADV	טאַקע	tAake	_
8	gevolt	VBN	געװאָלט	geVAolt	_
9	,	PUNC	,	,	_
10	az	C	אַז	Aaz	_
11	du	PRO	דו	dv	_
12	zolst	MDF	זאָלסט	zAolst	_
13	zayn	VB	זײַן	zYaN	_
14	bay	P	בײַ	bYa	_
15	mir	PRO	מיר	myr	_
16	in	P	אין	AyN	_
17	shtub	N	שטוב	$tvb	_
18	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1279
1	me	PRO	מע	me	_
2	volt	VLF	װאָלט	VAolt	_
3	dikh	PRO	דיך	dyX	_
4	bay	P	בײַ	bYa	_
5	mir	PRO	מיר	myr	_
6	beser	ADVR	בעסער	beser	_
7-8	tsugezen	RP~VBN	צוגעזען	qvgezeN	_
7	tsu	RP	צו	qv	_
8	gezen	VBN	געזען	gezeN	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1280
1	efsher	ADV	אפֿשר	Af$r	_
2	voltn	VLF	װאָלטן	VAoltN	_
3	zikh	PRO	זיך	zyX	_
4	di	D	די	dy	_
5	kinder	N	קינדער	kynder	_
6	epes	Q	עפּעס	epes	_
7-8	opgelernt	RP~VBN	אָפּגעלערנט	Aopgelernt	_
7	op	RP	אָפּ	Aop	_
8	gelernt	VBN	געלערנט	gelernt	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1281
1	nu	INTJ	נו	nv	_
2	,	PUNC	,	,	_
3	zaynen	BEF	זײַנען	zYaneN	_
4	zey	PRO	זײ	zY	_
5	dir	PRO	דיר	dyr	_
6	farlofn	VBN	פֿאַרלאָפֿן	fAarlAofN	_
7	dem	D	דעם	deM	_
8	veg	N	װעג	Veg	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1282
1	alts	Q	אַלץ	AalQ	_
2	a	D	אַ	Aa	_
3	mazl-zakh	N	מזל-זאַך	mzl-zAaX	_
4	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1283
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	:	PUNC	:	:	_
4	ir	PRO	איר	Ayr	_
5	zent	VBF	זענט	zent	_
6	in	P	אין	AyN	_
7	kaas	N	כּעס	Kes	_
8	,	PUNC	,	,	_
9	reb	NPR	ר'	r'	_
10	elkone	NPR	אלקנה	Alknh	_
11	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,96.1284
1	un	CONJ	און	AvN	_
2	ir	PRO	איר	Ayr	_
3	redt	VBF	רעדט	redt	_
4	loshn-hore	N	לשון-הרע	l$vN-hre	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1285
1	ir	PRO	איר	Ayr	_
2	zent	VBF	זענט	zent	_
3	a	D	אַ	Aa	_
4	sheyner	ADJ	שײנער	$Yner	_
5	yid	N	ייִד	yyid	_
6	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1286
1	dovid	NPR	דוד	dvd	_
2	noyekh	NPR	נח	nH	_
3	iz	VBF	איז	Ayz	_
4	aykh	PRO	אײַך	AYaX	_
5	nisht	NEG	נישט	ny$t	_
6	keyn	Q	קײן	kYN	_
7	soyne	N	שׂונא	CvnA	_
8	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,96.1287
1	un	CONJ	און	AvN	_
2	di	D	די	dy	_
3	kinder	N	קינדער	kynder	_
4	lebn	VBF	לעבן	lebN	_
5	besholem	H	בשלום	b$lvM	in_peace
6	-	PUNC	-	-	_

SENT	1910E-GRINE-FELDER,96.1288
1	ot	FP	אָט	Aot	_
2-3	farvos	P~WPRO	פֿאַרװאָס	fAarVAos	_
2	far	P	פֿאַר	fAar	_
3	vos	WPRO	װאָס	VAos	_
4	tut	VBF	טוט	tvt	_
5	ir	PRO	איר	Ayr	_
6	aza	ADJ	אַזאַ	AazAa	_
7	zakh	N	זאַך	zAaX	_
8	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1289
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	bist	VBF	ביסט	byst	_
4	efsher	ADV	אפֿשר	Af$r	_
5	gerekht	ADJ	גערעכט	gerext	_
6	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1290
1	a	D	אַ	Aa	_
2	yid	N	ייִד	yyid	_
3	badarf	MDF	באַדאַרף	bAadAarF	_
4	azoy	ADV	אַזױ	AazW	_
5	nisht	NEG	נישט	ny$t	_
6	zayn	VB	זײַן	zYaN	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1291
1	vos	WPRO	װאָס	VAos	_
2	zol	MDF	זאָל	zAol	_
3	ikh	PRO	איך	AyX	_
4	makhn	VB	מאַכן	mAaxN	_
5	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1292
1	es	PRO	עס	es	_
2	brent	VBF	ברענט	brent	_
3	in	P	אין	AyN	_
4	hartsn	N	האַרצן	hAarqN	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1293
1	un	CONJ	און	AvN	_
2	take	ADV	טאַקע	tAake	_
3	vayl	C	װײַל	VYal	_
4-5	kh'bin	PRO~VBF	כ'בין	x'byN	_
4	kh'	PRO	כ'	x'	_
5	bin	VBF	בין	byN	_
6	a	D	אַ	Aa	_
7	yid	N	ייִד	yyid	_
8	an	D	אַן	AaN	_
9	amorets	N	עם-האָרץ	eM-hAorQ	_
10	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1294
1	di	D	די	dy	_
2	zin	N	זין	zyN	_
3	--	PUNC	--	--	_
4	vet	MDF	װעט	Vet	_
5	shoyn	ADV	שױן	$WN	_
6	keyn	Q	קײן	kYN	_
7	layt	N	לײַט	lYat	_
8	fun	P	פֿון	fvN	_
9	zey	PRO	זײ	zY	_
10	nisht	NEG	נישט	ny$t	_
11	zayn	VB	זײַן	zYaN	_
12	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1295
1	to	ADV	טאָ	tAo	_
2-3	farvos	P~WPRO	פֿאַרװאָס	fAarVAos	_
2	far	P	פֿאַר	fAar	_
3	vos	WPRO	װאָס	VAos	_
4	zol	MDF	זאָל	zAol	_
5	ikh	PRO	איך	AyX	_
6	epes	Q	עפּעס	epes	_
7	nisht	NEG	נישט	ny$t	_
8	krign	VB	קריגן	krygN	_
9	far	P	פֿאַר	fAar	_
10	der	D	דער	der	_
11	tokhter	N	טאָכטער	tAoxter	_
12	azoy	ADV	אַזױ	AazW	_
13	eynem	PRO	אײנעם	AYneM	_
14	fun	P	פֿון	fvN	_
15	der	D	דער	der	_
16	fremd	N	פֿרעמד	fremd	_
17	,	PUNC	,	,	_
18	vos	C	װאָס	VAos	_
19	zol	MDF	זאָל	zAol	_
20	basheynen	VB	באַשײנען	bAa$YneN	_
21	a	D	אַ	Aa	_
22	shtub	N	שטוב	$tvb	_
23	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1296
1	es	ES	עס	es	_
2	makht	VBF	מאַכט	mAaxt	_
3	zikh	PRO	זיך	zyX	_
4	a	D	אַ	Aa	_
5	yontiv	N	יאָנטיװ	yAontyV	_
6	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1297
1	es	ES	עס	es	_
2	makht	VBF	מאַכט	mAaxt	_
3	zikh	PRO	זיך	zyX	_
4	a	D	אַ	Aa	_
5	shabes	N	שבת	$bS	_
6	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1298
1	un	CONJ	און	AvN	_
2	take	ADV	טאַקע	tAake	_
3	,	PUNC	,	,	_
4	az	C	אַז	Aaz	_
5	me	PRO	מע	me	_
6	kumt	VBF	קומט	kvmt	_
7	in	P	אין	AyN	_
8	shtot	N	שטאָט	$tAot	_
9	arayn	ADV	אַרײַן	AarYaN	_
10	oyf	P	אױף	AWF	_
11	yoymim-naraim	N	יױמים-נאַראַיִם	yWmyM-nAarAayiM	_
12	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1299
1	vos	WPRO	װאָס	VAos	_
2	i'	VBF	אי'	Ay'	_
3	do	ADV	דאָ	dAo	_
4	shayekh	ADJ	שײך	$YX	_
5	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1300
1	ikh	PRO	איך	AyX	_
2	volt	VLF	װאָלט	VAolt	_
3	mir	PRO	מיר	myr	_
4-5	bizn	P~D	ביזן	byzN	_
4	biz	P	ביז	byz	_
5	n	D	ן	N	_
6	letstn	ADJ	לעצטן	leqtN	_
7	hemd	N	העמד	hemd	_
8	gelozt	VBN	געלאָזט	gelAozt	_
9	kostn	VB	קאָסטן	kAostN	_
10	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1301
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	:	PUNC	:	:	_
4	in	P	אין	AyN	_
5	vos	WPRO	װאָס	VAos	_
6	gevendt	VBF	געװענדט	geVendt	_
7	zikh	PRO	זיך	zyX	_
8	den	ADV	דען	deN	_
9	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1302
1	me	PRO	מע	me	_
2	fort	VBF	פֿאָרט	fAort	_
3	in	P	אין	AyN	_
4	shtot	N	שטאָט	$tAot	_
5	arayn	ADV	אַרײַן	AarYaN	_
6	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,96.1303
1	me	PRO	מע	me	_
2	fregt	VBF	פֿרעגט	fregt	_
3	zikh	PRO	זיך	zyX	_
4	nokh	RP	נאָך	nAoX	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1304
1	in	P	אין	AyN	_
2	shtot	N	שטאָט	$tAot	_
3	faranen	ADJ	פֿאַראַנען	fAarAaneN	_
4	sheyne	ADJ	שײנע	$Yne	_
5	yungelayt	N	יונגעלײַט	yvngelYat	_
6	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1305
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	ver	WPRO	װער	Ver	_
4	veyst	VBF	װײסט	VYst	_
5	dem	D	דעם	deM	_
6	veg	N	װעג	Veg	_
7	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1306
1	ver	WPRO	װער	Ver	_
2	ken	MDF	קען	keN	_
3	es	PRO	עס	es	_
4	bavayzn	VB	באַװײַזן	bAaVYazN	_
5	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1307
1	vemen	WPRO	װעמען	VemeN	_
2	iz	BEF	איז	Ayz	_
3	es	PRO	עס	es	_
4	gor	ADV	גאָר	gAor	_
5	in	P	אין	AyN	_
6	kop	N	קאָפּ	kAop	_
7	gelegn	VBN	געלעגן	gelegN	_
8	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1308
1	do	ADV	דאָ	dAo	_
2	ersht	FP	ערשט	er$t	_
3	hobn	HVF	האָבן	hAobN	_
4	zikh	PRO	זיך	zyX	_
5	mir	PRO	מיר	myr	_
6	di	D	די	dy	_
7	oygn	N	אױגן	AWgN	_
8	geefnt	VBN	געעפֿנט	geefnt	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1309
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	:	PUNC	:	:	_
4	ha	INTJ	האַ	hAa	_
5	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1310
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	farshteyst	VBF	פֿאַרשטײסט	fAar$tYst	_
4	nisht	NEG	נישט	ny$t	_
5	,	PUNC	,	,	_
6	vos	WPRO	װאָס	VAos	_
7-8	kh'meyn	PRO~VBF	כ'מײן	x'mYN	_
7	kh'	PRO	כ'	x'	_
8	meyn	VBF	מײן	mYN	_
9	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1311
1	ikh	PRO	איך	AyX	_
2	zog	VBF	זאָג	zAog	_
3	,	PUNC	,	,	_
4	du	PRO	דו	dv	_
5	zolst	MDF	זאָלסט	zAolst	_
6	vern	VB	װערן	VerN	_
7	mayn	PRO$	מײַן	mYaN	_
8	eydem	N	אײדעם	AYdeM	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1312
1	mayn	PRO$	מײַן	mYaN	_
2	stere	NPR	סטערע	stere	_
3	,	PUNC	,	,	_
4	di	D	די	dy	_
5	eltere	ADJR	עלטערע	eltere	_
6	;	PUNC	;	;	_
7	mit	P	מיט	myt	_
8	a	D	אַ	Aa	_
9	kosher	ADJ	כּשר	K$r	_
10	harts	N	האַרץ	hAarQ	_
11	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1313
1-2	kh'hob	PRO~HVF	כ'האָב	x'hAob	_
1	kh'	PRO	כ'	x'	_
2	hob	HVF	האָב	hAob	_
3	zi	PRO	זי	zy	_
4	haynt	ADV	הײַנט	hYant	_
5	gevolt	MDN	געװאָלט	geVAolt	_
6	shlogn	VB	שלאָגן	$lAogN	_
7	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,96.1314
1	nor	CONJ	נאָר	nAor	_
2-3	s'hot	PRO~HVF	ס'האָט	s'hAot	_
2	s'	PRO	ס'	s'	_
3	hot	HVF	האָט	hAot	_
4	mir	PRO	מיר	myr	_
5	fardrosn	VBN	פֿאַרדראָסן	fAardrAosN	_
6	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,96.1315
1-2	s'i'	PRO~VBF	ס'אי'	s'Ay'	_
1	s'	PRO	ס'	s'	_
2	i'	VBF	אי'	Ay'	_
3	afile	FP	אַפֿילו	Aafylv	_
4	nisht	NEG	נישט	ny$t	_
5	mayn	PRO$	מײַן	mYaN	_
6	gedank	N	געדאַנק	gedAank	_

SENT	1910E-GRINE-FELDER,96.1316
1-2	s'i'	PRO~VBF	ס'אי'	s'Ay'	_
1	s'	PRO	ס'	s'	_
2	i'	VBF	אי'	Ay'	_
3	mayn	PRO$	מײַן	mYaN	_
4	yidene	N	ייִדענע	yyidene	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1317
1	zi	PRO	זי	zy	_
2	hot	HVF	האָט	hAot	_
3	mikh	PRO	מיך	myX	_
4	aher	ADV	אַהער	Aaher	_
5-6	aribergeshikt	ADV~VBN	אַריבערגעשיקט	Aaryberge$ykt	_
5	ariber	ADV	אַריבער	Aaryber	_
6	geshikt	VBN	געשיקט	ge$ykt	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1318
1	vos	WPRO	װאָס	VAos	_
2	hob	VBF	האָב	hAob	_
3	ikh	PRO	איך	AyX	_
4	tsu	TO	צו	qv	_
5	leykenen	VB	לײקענען	lYkeneN	_
6	,	PUNC	,	,	_
7	kha-kha	INTJ	כאַ-כאַ	xAa-xAa	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1319
1	ven	C	װען	VeN	_
2	du	PRO	דו	dv	_
3	zogst	VBF	זאָגסט	zAogst	_
4	mir	PRO	מיר	myr	_
5	,	PUNC	,	,	_
6	vu	WADV	װוּ	VU	_
7	dayne	PRO$	דײַנע	dYane	_
8	tate-mame	N	טאַטע-מאַמע	tAate-mAame	_
9	voynen	VBF	װױנען	VWneN	_
10	,	PUNC	,	,	_
11	volt	VLF	װאָלט	VAolt	_
12	ikh	PRO	איך	AyX	_
13	geven	VBN	געװען	geVeN	_
14	a	D	אַ	Aa	_
15	bayln	N	בײַלן	bYalN	_
16	shpanen	VB	שפּאַנען	$pAaneN	_
17	a	D	אַ	Aa	_
18	ferd	N	פֿערד	ferd	_
19	un	CONJ	און	AvN	_
20	zikh	PRO	זיך	zyX	_
21-22	ariberkhapn	ADV~VB	אַריבערכאַפּן	AaryberxAapN	_
21	ariber	ADV	אַריבער	Aaryber	_
22	khapn	VB	כאַפּן	xAapN	_
23	tsu	P	צו	qv	_
24	zey	PRO	זײ	zY	_
25	...	PUNC	...	...	_

SENT	1910E-GRINE-FELDER,96.1320
1	kenst	MDF	קענסט	kenst	_
2	mir	PRO	מיר	myr	_
3	efsher	ADV	אפֿשר	Af$r	_
4	zogn	VB	זאָגן	zAogN	_
5	avu	WADV	אַװוּ	AaVU	_
6	zey	PRO	זײ	zY	_
7	voynen	VBF	װױנען	VWneN	_
8	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1321
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	:	PUNC	:	:	_
4	zaynen	VBF	זײַנען	zYaneN	_
5	shoyn	ADV	שױן	$WN	_
6-7	oyfn	P~D	אױפֿן	AWfN	_
6	oyf	P	אױפֿ	AWf	_
7	n	D	ן	N	_
8	oylem-hoemes	N	עולם-האָעמעס	evlM-hAoemes	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1322
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	vos	WPRO	װאָס	VAos	_
4	ikh	PRO	איך	AyX	_
5	her	VBF	הער	her	_
6	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1323
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	:	PUNC	:	:	_
4-5	oyfn	P~D	אױפֿן	AWfN	_
4	oyf	P	אױפֿ	AWf	_
5	n	D	ן	N	_
6	oylem-hoemes	N	עולם-האָעמעס	evlM-hAoemes	_
7	.	PUNC	.	.	_
8	shoyn	ADV	שױן	$WN	_
9	lang	ADV	לאַנג	lAang	_
10	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,96.1324
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	a	D	אַ	Aa	_
4	kaylekhdiker	ADJ	קײַלעכדיקער	kYalexdyker	_
5	yosem	N	יתום	ySvM	_
6	,	PUNC	,	,	_
7	epes	Q	עפּעס	epes	_
8	a	D	אַ	Aa	_
9	kleynikayt	N	קלײניקײַט	klYnykYat	_
10	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,96.1325
1	un	CONJ	און	AvN	_
2-3	s'vet	ES~MDF	ס'װעט	s'Vet	_
2	s'	ES	ס'	s'	_
3	vet	MDF	װעט	Vet	_
4	zayn	VB	זײַן	zYaN	_
5	an	D	אַן	AaN	_
6	avle	N	עװלה	eVlh	_
7	az	C	אַז	Aaz	_
8-9	kh'vel	PRO~MDF	כ'װעל	x'Vel	_
8	kh'	PRO	כ'	x'	_
9	vel	MDF	װעל	Vel	_
10	dikh	PRO	דיך	dyX	_
11-12	aynlozn	RP~VB	אײַנלאָזן	AYanlAozN	_
11	ayn	RP	אײַנ	AYan	_
12	lozn	VB	לאָזן	lAozN	_
13	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1327
1	dovid	NPR	דוד	dvd	_
2	noyekh	NPR	נח	nH	_
3	:	PUNC	:	:	_
4	kumt	VBF	קומט	kvmt	_
5	on	RP	אָן	AoN	_
6	.	PUNC	.	.	_
7	a	D	אַ	Aa	_
8	got-helf	N	גאָט-העלף	gAot-helF	_
9	,	PUNC	,	,	_
10	elkone	NPR	אלקנה	Alknh	_
11	,	PUNC	,	,	_

SENT	1910E-GRINE-FELDER,97.1328
1	vos	WPRO	װאָס	VAos	_
2	tut	VBF	טוט	tvt	_
3	men	PRO	מען	meN	_
4	epes	Q	עפּעס	epes	_
5	itster	ADV	איצטער	Ayqter	_
6	do	ADV	דאָ	dAo	_
7	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,97.1329
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	ot	FP	אָט	Aot	_
4	azoy	ADV	אַזױ	AazW	_
5	,	PUNC	,	,	_
6	me	PRO	מע	me	_
7	shmuest	VBF	שמועסט	$mvest	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1330
1	dovid	NPR	דוד	dvd	_
2	noyekh	NPR	נח	nH	_
3	:	PUNC	:	:	_
4	ver	WPRO	װער	Ver	_
5	shlogt	VBF	שלאָגט	$lAogt	_
6	es	ES	עס	es	_
7	puter	N	פּוטער	pvter	_
8	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,97.1331
1	mayn	PRO$	מײַן	mYaN	_
2	yidene	N	ייִדענע	yyidene	_
3	in	P	אין	AyN	_
4	der	D	דער	der	_
5	heym	N	הײם	hYM	_
6	,	PUNC	,	,	_
7	ze	VBF	זע	ze	_
8	ikh	PRO	איך	AyX	_
9	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1332
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3-4	kh'hob	PRO~HVF	כ'האָב	x'hAob	_
3	kh'	PRO	כ'	x'	_
4	hob	HVF	האָב	hAob	_
5	gemeynt	VBN	געמײנט	gemYnt	_
6	,	PUNC	,	,	_
7	az	C	אַז	Aaz	_
8	me	PRO	מע	me	_
9	hot	HVF	האָט	hAot	_
10	bay	P	בײַ	bYa	_
11	dir	PRO	דיר	dyr	_
12	mekhabed	RP-H	מכבד	mxbd	_
13	geven	VBN	געװען	geVeN	_
14	dem	D	דעם	deM	_
15	rebn	N	רבין	rbyN	_
16	,	PUNC	,	,	_
17	shlogn	VB	שלאָגן	$lAogN	_
18	puter	N	פּוטער	pvter	_
19	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1333
1	dovid	NPR	דוד	dvd	_
2	noyekh	NPR	נח	nH	_
3	:	PUNC	:	:	_
4	khe-khe	INTJ	כע-כע	xe-xe	_
5	,	PUNC	,	,	_
6	mayn	PRO$	מײַן	mYaN	_
7	yidene	N	ייִדענע	yyidene	_
8	veyst	VBF	װײסט	VYst	_
9	nokh	ADV	נאָך	nAoX	_
10	,	PUNC	,	,	_
11	vi	WADV	װי	Vy	_
12	azoy	ADV	אַזױ	AazW	_
13	a	D	אַ	Aa	_
14	mentshn	N	מענטשן	ment$N	_
15	bekoved	ADJ	בכּבֿוד	bK~vd	_
16	tsu	TO	צו	qv	_
17	haltn	VB	האַלטן	hAaltN	_
18	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1334
1	levi	NPR	לױ	lW	_
2	yitskhok	NPR	יצחק	yqHk	_
3	geyt	VBF	גײט	gYt	_
4	avek	RP-ADV	אַװעק	AaVek	_
5-6	hintern	P~D	הינטערן	hynterN	_
5	hinter	P	הינטער	hynter	_
6	n	D	ן	N	_
7	shtub	N	שטוב	$tvb	_
8	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1335
1	dovid	NPR	דוד	dvd	_
2	noyekh	NPR	נח	nH	_
3	:	PUNC	:	:	_
4	iz	VBF	איז	Ayz	_
5	gor	ADV	גאָר	gAor	_
6	keyner	Q	קײנער	kYner	_
7-8	nishto	NEG~ADV	נישטאָ	ny$tAo	_
7	nisht	NEG	נישט	ny$t	_
8	o	ADV	אָ	Ao	_
9	in	P	אין	AyN	_
10	shtub	N	שטוב	$tvb	_
11	?	PUNC	?	?	_

SENT	1910E-GRINE-FELDER,97.1336
1-2	kh'bin	PRO~VBF	כ'בין	x'byN	_
1	kh'	PRO	כ'	x'	_
2	bin	VBF	בין	byN	_
3	a	D	אַ	Aa	_
4	bayln	N	בײַלן	bYalN	_
5	tsu	TO	צו	qv	_
6	zen	VB	זען	zeN	_
7	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1337
1	er	PRO	ער	er	_
2	kukt	VBF	קוקט	kvkt	_
3	in	P	אין	AyN	_
4	fenster	N	פֿענסטער	fenster	_
5	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1338
1	elkone	NPR	אלקנה	Alknh	_
2	:	PUNC	:	:	_
3	dakht	VBF	דאַכט	dAaxt	_
4	zikh	PRO	זיך	zyX	_
5	,	PUNC	,	,	_
6	dos	D	דאָס	dAos	_
7	meydl	N	מײדל	mYdl	_
8	iz	VBF	איז	Ayz	_
9	in	P	אין	AyN	_
10	shtub	N	שטוב	$tvb	_
11	.	PUNC	.	.	_

SENT	1910E-GRINE-FELDER,97.1339
1	dovid	NPR	דוד	dvd	_
2	noyekh	NPR	נח	nH	_
3	:	PUNC	:	:	_
4	kum	VBI	קום	kvM	_
5	arayn	ADV	אַרײַן	AarYaN	_
6	in	P	אין	AyN	_
7	shtub	N	שטוב	$tvb	_
8	;	PUNC	;	;	_

SENT	1910E-GRINE-FELDER,97.1340
1-2	vos'tu	WPRO~PRO	װאָס'טו	VAos'tv	_
1	vos	WPRO	װאָס	VAos	_
2	'tu	PRO	'טו	'tv	_
3	shteyn	VB	שטײן	$tYN	_
